plotID;season;layer;o_hor;min_fr_liv;max_fr_liv;mean_fr_liv;sd_fr_liv;min_fr_dead;max_fr_dead;mean_fr_dead;sd_fr_dead;min_cr_liv;max_cr_liv;mean_cr_liv;sd_cr_liv;min_cr_dead;max_cr_dead;mean_cr_dead;sd_cr_dead;no
UPL7;strong_rain;3;0.0000;0.0300;0.8680;0.2860;0.3450;0.0000;0.0000;0.0000;0.0000;0.0000;14.0720;3.3460;6.0980;0.0000;1.4520;0.3100;1.0000;5
UPL7;strong_rain;4;0.0000;0.0220;0.0700;0.0520;0.0260;0.0000;0.0120;0.0040;0.0070;0.0000;0.1250;0.0760;0.0670;0.0000;0.0960;0.0320;0.0000;3
UPL7;strong_rain;O;3.6250;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4
UPL7;weak_dry;1;0.0000;0.0000;1.4770;0.7480;0.8340;0.0850;0.5810;0.3240;0.2030;0.0000;52.5560;14.1800;25.6280;0.0000;0.0000;0.0000;0.0000;4
UPL7;weak_dry;2;0.0000;0.1210;1.6500;0.6940;0.6930;0.0000;0.2230;0.0650;0.1070;1.3580;45.0760;15.4080;20.0070;0.0000;0.0000;0.0000;0.0000;4
UPL7;weak_dry;3;0.0000;0.0740;0.7030;0.3130;0.2630;0.0000;0.0610;0.0210;0.0300;0.0000;2.7990;1.1300;1.1750;0.0000;0.0000;0.0000;0.0000;5
UPL7;weak_dry;4;0.0000;0.0000;0.1530;0.0840;0.0780;0.0000;0.1570;0.0770;0.0790;0.0000;0.1200;0.0400;0.0690;0.0000;0.0000;0.0000;0.0000;3
UPL7;weak_dry;O;5.2500;0.0000;5.0050;1.2510;2.5020;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4
UPL7;weak_rain;1;0.0000;0.7360;3.6700;1.8760;0.9980;0.0000;0.5650;0.1250;0.2340;0.7220;8.1330;3.3240;2.1950;0.0000;0.2920;0.0370;0.0000;8
UPL7;weak_rain;2;0.0000;0.1490;1.2620;0.6060;0.3790;0.0000;0.0610;0.0150;0.0270;0.6530;39.0380;10.8790;14.0510;0.0000;0.3000;0.0380;0.0000;8
UPL7;weak_rain;3;0.0000;0.1130;1.9750;0.5770;0.5500;0.0000;0.1290;0.0210;0.0460;0.0000;64.4410;16.0510;21.6430;0.0000;0.0000;0.0000;0.0000;9
UPL7;weak_rain;4;0.0000;0.0000;1.1850;0.3320;0.4020;0.0000;0.0580;0.0160;0.0280;0.0170;19.8360;5.5820;7.4920;0.0000;0.0000;0.0000;0.0000;7
UPL7;weak_rain;O;7.0000;0.0000;4.2060;1.2500;1.7310;0.0000;9.0450;1.3810;3.1370;0.0000;15.5840;1.9480;5.5100;0.0000;1.4230;0.3210;1.0000;8
UPL8;strong_dry;1;0.0000;0.4300;2.7550;1.4250;0.9280;0.0000;0.6420;0.1720;0.2180;0.0000;8.3200;1.7650;2.9000;0.0000;0.0000;0.0000;0.0000;8
UPL8;strong_dry;2;0.0000;0.2480;1.0190;0.5800;0.3210;0.0000;0.5510;0.1640;0.2100;0.0000;34.8500;9.3440;13.6080;0.0000;1.0740;0.1620;0.0000;8
UPL8;strong_dry;3;0.0000;0.1740;0.6690;0.3930;0.1840;0.0000;0.3030;0.0960;0.1040;0.0000;20.0610;2.9580;7.5430;0.0000;0.0000;0.0000;0.0000;7
UPL8;strong_dry;4;0.0000;0.0000;0.5060;0.1400;0.2030;0.0000;0.0260;0.0040;0.0100;0.0000;1.1170;0.2440;0.4440;0.0000;0.0000;0.0000;0.0000;7
UPL8;strong_dry;O;0.0000;0.0000;1.9840;0.2950;0.6860;0.0000;1.7820;0.2820;0.6280;0.0000;0.0000;0.0000;0.0000;0.0000;0.1190;0.0150;0.0000;8
UPL8;strong_rain;1;0.0000;1.1460;1.7710;1.3580;0.2870;0.0000;0.3800;0.1400;0.1660;0.0000;6.7220;2.1460;3.0950;0.0000;0.0000;0.0000;0.0000;4
UPL8;strong_rain;2;0.0000;0.1210;0.9090;0.4120;0.3520;0.0000;0.2780;0.1380;0.1600;0.0000;62.6720;22.3990;28.6440;0.0000;0.0000;0.0000;0.0000;4
UPL8;strong_rain;3;0.0000;0.2700;0.5590;0.3980;0.1440;0.0000;0.3200;0.0800;0.1600;0.0960;26.9160;8.3540;12.4690;0.0000;0.6140;0.1540;0.0000;4
UPL8;strong_rain;4;0.0000;0.0000;0.2400;0.0960;0.1020;0.0000;0.0000;0.0000;0.0000;0.0000;0.0660;0.0170;0.0330;0.0000;0.0000;0.0000;0.0000;4
UPL8;strong_rain;O;7.7500;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4
UPL8;weak_dry;1;0.0000;0.9390;2.0440;1.4860;0.5910;0.1240;0.3610;0.2090;0.1040;0.4460;12.8160;5.0310;5.5230;0.0000;0.0000;0.0000;0.0000;4
UPL8;weak_dry;2;0.0000;0.1270;2.1130;0.8580;0.9130;0.0000;0.7360;0.2830;0.3190;0.0000;17.1880;5.6070;8.1060;0.0000;0.0000;0.0000;0.0000;4
UPL8;weak_dry;3;0.0000;0.0360;0.3860;0.1880;0.1700;0.0000;1.9480;0.4950;0.9680;0.0000;4.5350;1.1340;2.2670;0.0000;0.0000;0.0000;0.0000;4
UPL8;weak_dry;4;0.0000;0.0000;0.3500;0.1170;0.2020;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;3
UPL8;weak_dry;O;6.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4
UPL8;weak_rain;1;0.0000;0.5620;1.9010;1.2660;0.3980;0.0000;0.1680;0.0330;0.0590;0.0000;5.4270;2.2320;1.9260;0.0000;0.3030;0.0380;0.0000;8
UPL8;weak_rain;2;0.0000;0.2480;3.1600;0.8580;0.9720;0.0000;0.1100;0.0180;0.0390;0.0000;8.2100;2.4590;3.1830;0.0000;0.1100;0.0140;0.0000;8
UPL8;weak_rain;3;0.0000;0.0000;1.6120;0.3990;0.5290;0.0000;0.0410;0.0050;0.0150;0.0000;1.1850;0.3830;0.5180;0.0000;0.0000;0.0000;0.0000;8
UPL8;weak_rain;4;0.0000;0.0000;1.9990;0.3440;0.7360;0.0000;0.0330;0.0050;0.0120;0.0000;1.0320;0.2060;0.3780;0.0000;0.0000;0.0000;0.0000;7
UPL8;weak_rain;O;5.7500;0.0000;9.8720;2.0470;3.4750;0.0000;0.4590;0.0840;0.1690;0.0000;1.7630;0.2200;0.6230;0.0000;0.0000;0.0000;0.0000;8
UPL9;strong_dry;1;0.0000;0.0000;1.9560;1.1360;0.6330;0.0000;0.4880;0.0810;0.1740;0.0000;11.8190;3.1420;4.3420;0.0000;0.0000;0.0000;0.0000;8
UPL9;strong_dry;2;0.0000;0.2310;1.6250;0.6650;0.5680;0.0000;0.1100;0.0170;0.0390;0.0000;16.0890;3.2920;5.6970;0.0000;0.0000;0.0000;0.0000;8
UPL9;strong_dry;3;0.0000;0.1650;0.8820;0.4540;0.2900;0.0000;0.1430;0.0420;0.0550;0.0000;1.1020;0.1380;0.3900;0.0000;0.0000;0.0000;0.0000;8
UPL9;strong_dry;4;0.0000;0.0000;0.3620;0.1630;0.1820;0.0000;0.0120;0.0020;0.0050;0.0000;5.8360;0.9730;2.3830;0.0000;0.0000;0.0000;0.0000;6
UPL9;strong_dry;O;0.0000;0.0000;11.9110;2.1430;4.1110;0.0000;1.8090;0.4990;0.8010;0.0000;0.2750;0.0340;0.0970;0.0000;0.0000;0.0000;0.0000;8
UPL9;strong_rain;1;0.0000;0.7410;1.6750;1.2580;0.3870;0.0000;0.3310;0.1210;0.1450;0.0000;0.6230;0.1780;0.3000;0.0000;5.8180;1.7050;3.0000;4
UPL9;strong_rain;2;0.0000;0.2780;0.5650;0.4300;0.1280;0.0000;0.2480;0.0870;0.1110;0.0000;8.4470;2.5820;3.9730;0.0000;0.0390;0.0100;0.0000;4
UPL9;strong_rain;3;0.0000;0.0000;0.3470;0.1990;0.1520;0.0000;0.1430;0.0360;0.0720;0.0000;0.1290;0.0320;0.0650;0.0000;0.1820;0.0450;0.0000;4
UPL9;strong_rain;4;0.0000;0.0000;0.3490;0.1850;0.1750;0.0000;0.0000;0.0000;0.0000;0.0000;0.7480;0.2490;0.4320;0.0000;0.0000;0.0000;0.0000;3
UPL9;strong_rain;O;6.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4
UPL9;weak_dry;1;0.0000;0.4740;1.3000;0.7890;0.3850;0.0000;0.0000;0.0000;0.0000;0.0000;1.3170;0.7730;0.6540;0.0000;0.0000;0.0000;0.0000;4
UPL9;weak_dry;2;0.0000;0.3420;0.9640;0.6250;0.2960;0.0000;0.0000;0.0000;0.0000;0.0000;4.5700;1.7470;2.2010;0.0000;0.0000;0.0000;0.0000;4
UPL9;weak_dry;3;0.0000;0.0520;0.7380;0.3160;0.3030;0.0000;0.0000;0.0000;0.0000;0.0000;2.9530;0.9600;1.3930;0.0000;0.0000;0.0000;0.0000;4
UPL9;weak_dry;4;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;2
UPL9;weak_dry;O;10.7500;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4
UPL9;weak_rain;1;0.0000;0.3880;2.7820;1.5530;0.7250;0.0000;0.4410;0.0750;0.1510;0.0000;10.1570;3.3560;3.8070;0.0000;0.1290;0.0160;0.0000;8
UPL9;weak_rain;2;0.0000;0.2480;1.2510;0.7950;0.4010;0.0000;0.0280;0.0030;0.0100;0.0000;19.7250;2.9670;6.8380;0.0000;0.0000;0.0000;0.0000;8
UPL9;weak_rain;3;0.0000;0.0550;1.1020;0.4440;0.4230;0.0000;0.1380;0.0280;0.0530;0.0000;18.5190;5.9380;7.3870;0.0000;0.0000;0.0000;0.0000;7
UPL9;weak_rain;4;0.0000;0.0000;1.3770;0.3640;0.5850;0.0000;0.0120;0.0050;0.0060;0.0000;0.8980;0.1800;0.4020;0.0000;0.0000;0.0000;0.0000;5
UPL9;weak_rain;O;6.5000;0.0000;4.4350;1.4080;1.7370;0.0000;0.9270;0.1700;0.3240;0.0000;24.6020;3.1280;8.6780;0.0000;1.0100;0.1260;0.0000;8
