plotID;subplotID;sample_date;no_cores;layer;o_hor;fr_liv;fr_dead;cr_liv;cr_dead;dens_fr_liv;dens_fr_dead;dens_cr_liv;dens_cr_dead;;interval
NPL1;D;11.12.2018;1;2;0;0.202;0.013;5.998;0.25;0.556;0.036;16.524;0.689;;90
UPL7;B;05.12.2018;1;2;0;0.202;0.021;14.17;0;0.556;0.058;39.038;0;;60
UPL7;C;05.12.2018;1;2;0;0.202;0;0.962;0;0.556;0;2.65;0;;60
KBPL9;D;07.09.2018;1;2;0;0.203;0;0;0;0.559;0;0;0;;0
NPL9;D;16.03.2019;1;2;0;0.203;0;0;0;0.559;0;0;0;;95
NPL4;D;25.09.2019;1;2;0;0.203;0;0.287;0;0.559;0;0.791;0;;90
NPL1;B;20.12.2019;1;3;0;0.203;0;0;0;0.559;0;0;0;;85
UPL7;C;05.12.2018;1;4;0;0.203;0.042;8.563;0;0.28;0.058;11.795;0;;60
UPL8;A;10.07.2019;1;3;0;0.203;0;9.77;0;0.559;0;26.916;0;;108
NPL2;D;25.09.2019;1;3;0;0.203;0;2.833;0;0.559;0;7.805;0;;90
KBPL12;A;14.06.2019;1;O;7;0.204;0;0;0;0.803;0;0;0;;90
NPL8;C;20.12.2019;1;2;0;0.204;0;0.109;0;0.562;0;0.3;0;;85
UPL1;B;07.10.2018;1;3;0;0.204;0.058;0.096;0;0.562;0.16;0.264;0;;0
UPL8;B;05.12.2018;1;1;0;0.204;0.02;0.624;0;0.562;0.055;1.719;0;;60
UPL10;B;10.07.2019;1;2;0;0.204;0;1.371;0;0.562;0;3.777;0;;108
NPL1;B;11.12.2018;1;1;0;0.205;0.059;0.73;0.107;0.565;0.163;2.011;0.295;;90
NPL4;A;11.12.2018;1;4;0;0.205;0;1.5;0;0.282;0;2.066;0;;90
NPL9;C;11.12.2018;1;1;0;0.205;0;0.259;0;0.565;0;0.714;0;;90
NPL3;C;16.03.2019;1;4;0;0.205;0;0;0;0.282;0;0;0;;95
UPL10;D;05.12.2018;1;4;0;0.205;0;0;0;0.282;0;0;0;;60
UPL9;D;10.07.2019;1;2;0;0.205;0;0;0;0.565;0;0;0;;108
NPL4;C;10.09.2018;1;1;0;0.206;0;0;0;0.568;0;0;0;;0
KBPL15;B;19.12.2019;1;1;0;0.206;0;0.209;0;0.568;0;0.576;0;;90
UPL11;D;05.12.2018;1;1;0;0.206;0;0.234;0;0.568;0;0.645;0;;60
NPL4;D;20.12.2019;1;4;0;0.207;0;0.365;0;0.285;0;0.503;0;;85
KBPL16;C;18.09.2019;1;2;0;0.208;0;0.07;0;0.573;0;0.193;0;;94
KBPL16;B;18.09.2019;1;O;3;0.208;0.04;0.097;0;1.91;0.367;0.891;0;;94
NPL10;D;11.12.2018;1;1;0;0.208;0;0;0;0.573;0;0;0;;90
NPL6;A;24.06.2019;1;3;0;0.209;0;0.141;0;0.576;0;0.388;0;;98
NPL7;A;24.06.2019;1;3;0;0.209;0;0.414;0;0.576;0;1.141;0;;98
NPL12;A;16.03.2019;1;O;3;0.209;0.018;0.048;0;1.919;0.165;0.441;0;;95
UPL11;C;22.03.2019;1;2;0;0.209;0;4.594;0;0.576;0;12.656;0;;107
KBPL10;C;07.09.2018;1;3;0;0.21;0.031;0.359;0;0.579;0.085;0.989;0;;0
NPL2;A;10.09.2018;1;4;0;0.21;0.004;0.37;0;0.289;0.006;0.51;0;;0
UPL8;A;29.09.2019;1;3;0;0.21;0;0.15;0;0.579;0;0.413;0;;80
KBPL8;D;03.12.2018;1;2;0;0.21;0.037;0.816;0;0.579;0.102;2.248;0;;86
KBPL6;A;07.09.2018;1;O;1;0.21;0.151;0;0;5.785;4.16;0;0;;0
NPL6;A;10.09.2018;1;1;0;0.21;0.12;0.6;0;0.579;0.331;1.653;0;;0
UPL10;B;17.12.2019;1;2;0;0.21;0;0.19;0;0.579;0;0.523;0;;77
NPL12;A;11.12.2018;1;1;0;0.21;0.33;3.59;0;0.579;0.909;9.89;0;;90
NPL1;C;10.09.2018;1;1;0;0.21;0.24;0.76;0;0.579;0.661;2.094;0;;0
UPL6;A;29.09.2019;1;2;0;0.21;0;0.51;0;0.579;0;1.405;0;;80
UPL12;C;29.09.2019;1;3;0;0.21;0;0.46;0;0.579;0;1.267;0;;80
UPL5;D;29.09.2019;1;2;0;0.21;0;2.97;0;0.579;0;8.182;0;;80
UPL9;A;29.09.2019;1;3;0;0.21;0.01;0;0;0.579;0.028;0;0;;80
UPL7;A;29.09.2019;1;3;0;0.21;0;6.05;0;0.579;0;16.667;0;;80
UPL11;A;29.09.2019;1;1;0;0.21;0;0.14;0;0.579;0;0.386;0;;80
UPL3;B;17.12.2019;1;2;0;0.21;0;3.2;0;0.579;0;8.816;0;;77
UPL1;B;29.09.2019;1;3;0;0.21;0;0;0;0.579;0;0;0;;80
KBPL4;A;07.09.2018;1;2;0;0.211;0;0.17;0;0.581;0;0.468;0;;0
UPL3;A;10.07.2019;1;3;0;0.211;0;0;0;0.581;0;0;0;;108
NPL10;A;16.03.2019;1;2;0;0.211;0.096;0;0;0.581;0.264;0;0;;95
KBPL11;B;19.12.2019;1;1;0;0.211;0;1.582;0;0.581;0;4.358;0;;90
UPL3;D;07.10.2018;1;2;0;0.211;0.064;0;0;0.581;0.176;0;0;;0
NPL8;B;20.12.2019;1;1;0;0.212;0;0.113;0;0.584;0;0.311;0;;85
KBPL5;C;03.12.2018;1;2;0;0.213;0.013;0;0;0.587;0.036;0;0;;86
NPL3;B;20.12.2019;1;2;0;0.213;0;0;0;0.587;0;0;0;;85
KBPL12;D;14.06.2019;1;1;0;0.213;0;0;0;0.587;0;0;0;;90
NPL9;D;11.12.2018;1;3;0;0.213;0;4.215;0;0.587;0;11.612;0;;90
NPL3;A;11.12.2018;1;1;0;0.213;0;0;0;0.587;0;0;0;;90
KBPL15;B;14.06.2019;1;1;0;0.213;0.011;0;0;0.587;0.03;0;0;;90
UPL12;B;22.03.2019;1;2;0;0.213;0.129;0;0;0.587;0.355;0;0;;107
UPL3;A;05.12.2018;1;2;0;0.213;0;15.301;0;0.587;0;42.153;0;;60
UPL7;A;17.12.2019;1;3;0;0.214;0;6.84;0;0.59;0;18.844;0;;77
KBPL6;B;14.06.2019;1;4;0;0.214;0;0.439;0;0.295;0;0.605;0;;90
KBPL15;C;18.09.2019;1;2;0;0.215;0;0.067;0;0.592;0;0.185;0;;94
KBPL1;C;07.09.2018;1;O;5;0.215;0.06;0;0;1.185;0.331;0;0;;0
NPL4;C;10.09.2018;1;4;0;0.215;0;0;0;0.296;0;0;0;;0
NPL8;D;16.03.2019;1;4;0;0.215;0;0.597;0;0.296;0;0.822;0;;95
NPL1;B;25.09.2019;1;3;0;0.215;0;0.889;0;0.592;0;2.449;0;;90
UPL2;C;22.03.2019;1;2;0;0.215;0;0;0;0.592;0;0;0;;107
KBPL3;B;07.09.2018;1;1;0;0.216;0.041;1.651;0;0.595;0.113;4.548;0;;0
UPL8;D;07.10.2018;1;O;3;0.216;0.194;0;0;1.984;1.782;0;0;;0
KBPL11;A;13.03.2019;1;1;0;0.217;0.067;1.126;0;0.598;0.185;3.102;0;;100
NPL3;C;16.03.2019;1;2;0;0.217;0;6.788;0;0.598;0;18.701;0;;95
NPL11;C;20.12.2019;1;1;0;0.217;0;1.296;0.183;0.598;0;3.57;0.504;;85
NPL8;C;20.12.2019;1;1;0;0.217;0;1.036;0;0.598;0;2.854;0;;85
NPL2;C;24.06.2019;1;2;0;0.217;0;0;0;0.598;0;0;0;;98
UPL7;B;07.10.2018;1;2;0;0.217;0;0.147;0;0.598;0;0.405;0;;0
KBPL13;C;13.03.2019;1;2;0;0.217;0;0.088;0;0.598;0;0.242;0;;100
UPL11;A;05.12.2018;1;1;0;0.217;0;0.385;0;0.598;0;1.061;0;;60
KBPL13;D;19.12.2019;1;O;4;0.217;0;0;0;1.495;0;0;0;;90
NPL8;B;16.03.2019;1;2;0;0.218;0;0;0;0.601;0;0;0;;95
UPL11;D;05.12.2018;1;O;3;0.218;0.065;0;0;2.002;0.597;0;0;;60
KBPL11;A;18.09.2019;1;2;0;0.219;0;0.606;0;0.603;0;1.669;0;;94
NPL7;A;16.03.2019;1;1;0;0.219;0;0.417;0;0.603;0;1.149;0;;95
UPL5;D;05.12.2018;1;3;0;0.219;0;0.08;0;0.603;0;0.22;0;;60
UPL9;B;05.12.2018;1;2;0;0.219;0;1.034;0;0.603;0;2.849;0;;60
KBPL4;C;07.09.2018;1;O;3;0.22;0;0;0;2.02;0;0;0;;0
KBPL5;B;03.12.2018;1;1;0;0.22;0.04;0;0;0.606;0.11;0;0;;86
KBPL4;D;07.09.2018;1;2;0;0.22;0;0.37;0;0.606;0;1.019;0;;0
NPL11;B;20.12.2019;1;O;2;0.22;0;0;0;3.03;0;0;0;;85
UPL1;A;29.09.2019;1;4;0;0.22;0;5.14;0;0.303;0;7.08;0;;80
NPL12;C;11.12.2018;1;3;0;0.22;0;0.12;0;0.606;0;0.331;0;;90
NPL8;C;11.12.2018;1;1;0;0.22;0;0.21;0;0.606;0;0.579;0;;90
UPL1;B;05.12.2018;1;2;0;0.22;0;0;0.037;0.606;0;0;0.102;;60
UPL7;B;29.09.2019;1;2;0;0.22;0;0.9;0;0.606;0;2.479;0;;80
KBPL6;B;19.12.2019;1;1;0;0.22;0;0.21;0;0.606;0;0.579;0;;90
KBPL6;A;19.12.2019;1;O;2;0.22;0;0;0;3.03;0;0;0;;90
KBPL8;D;03.12.2018;1;O;2;0.221;0.108;0;0;3.044;1.488;0;0;;86
KBPL5;B;03.12.2018;1;3;0;0.221;0;0.089;0;0.609;0;0.245;0;;86
NPL3;D;25.09.2019;1;2;0;0.222;0;1.328;0;0.612;0;3.659;0;;90
NPL3;C;20.12.2019;1;2;0;0.222;0;5.902;0;0.612;0;16.26;0;;85
UPL2;A;05.12.2018;1;4;0;0.222;0;0.053;0;0.306;0;0.073;0;;60
NPL8;A;16.03.2019;1;3;0;0.223;0;1.123;0;0.614;0;3.094;0;;95
UPL11;B;22.03.2019;1;2;0;0.223;0.19;1.04;0;0.614;0.523;2.865;0;;107
KBPL1;C;07.09.2018;1;1;0;0.224;0.04;0.064;0.317;0.617;0.11;0.176;0.873;;0
KBPL11;D;13.03.2019;1;2;0;0.224;0;2.667;0;0.617;0;7.347;0;;100
KBPL9;C;03.12.2018;1;2;0;0.225;0.008;0.201;0;0.62;0.022;0.554;0;;86
UPL5;B;05.12.2018;1;1;0;0.225;0;0.476;0;0.62;0;1.311;0;;60
UPL1;C;22.03.2019;1;3;0;0.225;0.001;4.055;0;0.62;0.003;11.171;0;;107
UPL10;B;07.10.2018;1;4;0;0.225;0;0;0;0.31;0;0;0;;0
UPL5;A;05.12.2018;1;4;0;0.225;0;0.157;0;0.31;0;0.216;0;;60
UPL5;B;07.10.2018;1;3;0;0.226;0.014;0.572;0;0.623;0.039;1.576;0;;0
NPL3;D;11.12.2018;1;2;0;0.227;0;0.14;0;0.625;0;0.386;0;;90
KBPL11;C;03.12.2018;1;1;0;0.228;0;1.443;0;0.628;0;3.975;0;;86
KBPL14;A;14.06.2019;1;O;7;0.228;0;0.335;0;0.897;0;1.318;0;;90
KBPL16;A;18.09.2019;1;1;0;0.228;0.015;0.16;0.034;0.628;0.041;0.441;0.094;;94
NPL4;A;25.09.2019;1;4;0;0.228;0;0.573;0;0.314;0;0.789;0;;90
KBPL6;B;07.09.2018;1;2;0;0.228;0.015;0.441;0;0.628;0.041;1.215;0;;0
KBPL11;A;19.12.2019;1;2;0;0.228;0;0.065;0;0.628;0;0.179;0;;90
UPL1;B;10.07.2019;1;3;0;0.228;0;7.519;0;0.628;0;20.714;0;;108
KBPL13;B;18.09.2019;1;O;3;0.229;0.045;0.918;0;2.103;0.413;8.43;0;;94
UPL7;A;07.10.2018;1;4;0;0.229;0.117;2.179;0;0.315;0.161;3.002;0;;0
KBPL9;B;03.12.2018;1;2;0;0.23;0.026;0;1.806;0.634;0.072;0;4.975;;86
KBPL16;C;19.12.2019;1;1;0;0.23;0;0.83;0;0.634;0;2.287;0;;90
KBPL12;D;03.12.2018;1;2;0;0.23;0;0;0;0.634;0;0;0;;86
KBPL6;C;18.09.2019;1;O;3;0.23;0.123;0;0;2.112;1.13;0;0;;94
NPL9;C;10.09.2018;1;3;0;0.23;0.04;0.15;0.04;0.634;0.11;0.413;0.11;;0
NPL9;C;10.09.2018;1;1;0;0.23;0.03;0;0;0.634;0.083;0;0;;0
NPL1;C;16.03.2019;1;4;0;0.23;0;2.567;0;0.317;0;3.536;0;;95
UPL4;C;17.12.2019;1;2;0;0.23;0;0;0;0.634;0;0;0;;77
UPL2;B;22.03.2019;1;3;0;0.23;0;0;0;0.634;0;0;0;;107
KBPL8;A;07.09.2018;1;1;0;0.23;0.024;0;0.121;0.634;0.066;0;0.333;;0
KBPL6;A;19.12.2019;1;2;0;0.23;0;0.73;0;0.634;0;2.011;0;;90
UPL11;B;29.09.2019;1;3;0;0.23;0;0.31;0;0.634;0;0.854;0;;80
KBPL6;A;03.12.2018;1;O;3;0.231;0;0;0;2.121;0;0;0;;86
NPL5;C;11.12.2018;1;1;0;0.231;0;0.383;0;0.636;0;1.055;0;;90
UPL6;B;22.03.2019;1;4;0;0.231;0;0;0;0.318;0;0;0;;107
KBPL14;A;13.03.2019;1;O;1;0.232;0;0;0;6.391;0;0;0;;100
NPL4;A;11.12.2018;1;3;0;0.232;0;0;0;0.639;0;0;0;;90
KBPL11;B;18.09.2019;1;1;0;0.232;0;0.511;0.061;0.639;0;1.408;0.168;;94
KBPL6;B;14.06.2019;1;3;0;0.233;0;0.573;0;0.642;0;1.579;0;;90
KBPL14;C;13.03.2019;1;1;0;0.233;0.004;0.233;0;0.642;0.011;0.642;0;;100
NPL10;D;16.03.2019;1;2;0;0.233;0;0.075;0.175;0.642;0;0.207;0.482;;95
NPL12;C;16.03.2019;1;3;0;0.233;0;0.411;0;0.642;0;1.132;0;;95
UPL3;A;10.07.2019;1;2;0;0.233;0;0.465;0;0.642;0;1.281;0;;108
UPL2;D;22.03.2019;1;2;0;0.233;0;0;0;0.642;0;0;0;;107
KBPL1;D;03.12.2018;1;1;0;0.234;0.056;0.447;0;0.645;0.154;1.231;0;;86
KBPL7;D;07.09.2018;1;3;0;0.234;0;0;0;0.645;0;0;0;;0
UPL12;D;10.07.2019;1;1;0;0.234;0;0.236;0;0.645;0;0.65;0;;108
NPL6;C;25.09.2019;1;2;0;0.234;0;3.694;0;0.645;0;10.177;0;;90
NPL8;D;16.03.2019;1;3;0;0.234;0;0.629;0;0.645;0;1.733;0;;95
KBPL11;A;18.09.2019;1;1;0;0.234;0;0;0;0.645;0;0;0;;94
NPL9;B;16.03.2019;1;4;0;0.235;0;3.117;0;0.324;0;4.294;0;;95
NPL8;C;16.03.2019;1;2;0;0.235;0;0.577;0.034;0.647;0;1.59;0.094;;95
UPL9;B;05.12.2018;1;O;3;0.235;0.032;0.046;0;2.158;0.294;0.422;0;;60
KBPL16;C;18.09.2019;1;1;0;0.236;0;0.173;0;0.65;0;0.477;0;;94
UPL3;D;05.12.2018;1;2;0;0.236;0;0;0;0.65;0;0;0;;60
KBPL12;A;18.09.2019;1;O;4;0.237;0;0;0;1.632;0;0;0;;94
NPL5;C;16.03.2019;1;2;0;0.237;0;0.524;0;0.653;0;1.444;0;;95
NPL4;B;24.06.2019;1;1;0;0.237;0;0.667;0;0.653;0;1.838;0;;98
KBPL3;B;07.09.2018;1;4;0;0.237;0;0;0;0.326;0;0;0;;0
KBPL13;C;13.03.2019;1;1;0;0.237;0;0.141;0;0.653;0;0.388;0;;100
UPL8;C;07.10.2018;1;4;0;0.237;0;0.811;0;0.326;0;1.117;0;;0
KBPL10;B;13.03.2019;1;O;6;0.238;0.003;0.209;0;2.186;0.028;1.919;0;;100
NPL8;B;25.09.2019;1;3;0;0.238;0;0.495;0;0.656;0;1.364;0;;90
NPL10;C;16.03.2019;1;1;0;0.239;0;0.072;0;0.658;0;0.198;0;;95
UPL12;C;07.10.2018;1;3;0;0.239;0;1.418;0;0.658;0;3.907;0;;0
UPL2;B;07.10.2018;1;4;0;0.239;0.106;1.194;0;0.329;0.146;1.645;0;;0
KBPL12;B;07.09.2018;1;4;0;0.24;0;0;0;0.331;0;0;0;;0
KBPL5;D;07.09.2018;1;1;0;0.24;0.051;0.18;0;0.661;0.141;0.496;0;;0
KBPL2;A;07.09.2018;1;4;0;0.24;0.004;0;0;0.331;0.006;0;0;;0
KBPL9;C;07.09.2018;1;3;0;0.24;0;1.28;0;0.661;0;3.526;0;;0
NPL5;D;20.12.2019;1;2;0;0.24;0;12.234;0;0.661;0;33.704;0;;85
NPL6;C;10.09.2018;1;1;0;0.24;0.2;1;0;0.661;0.551;2.755;0;;0
NPL1;D;10.09.2018;1;1;0;0.24;0.05;2.818;0;0.661;0.138;7.763;0;;0
NPL5;B;16.03.2019;1;4;0;0.24;0;0.159;0;0.331;0;0.219;0;;95
NPL6;B;20.12.2019;1;1;0;0.24;0;0.215;0;0.661;0;0.592;0;;85
UPL4;D;29.09.2019;1;4;0;0.24;0;0;0;0.331;0;0;0;;80
UPL7;C;17.12.2019;1;3;0;0.24;0;11.61;0;0.661;0;31.985;0;;77
KBPL15;A;14.06.2019;1;2;0;0.241;0;3.738;0.019;0.664;0;10.298;0.052;;90
KBPL10;A;07.09.2018;1;O;2;0.241;0.018;0;0;3.32;0.248;0;0;;0
NPL7;B;11.12.2018;1;4;0;0.241;0;0;0;0.332;0;0;0;;90
NPL6;C;16.03.2019;1;4;0;0.242;0;3.097;0;0.333;0;4.266;0;;95
NPL2;B;20.12.2019;1;2;0;0.242;0;0.254;0;0.667;0;0.7;0;;85
UPL6;D;05.12.2018;1;2;0;0.242;0;1.321;0;0.667;0;3.639;0;;60
UPL5;C;22.03.2019;1;2;0;0.242;0;1.157;0;0.667;0;3.187;0;;107
UPL10;D;05.12.2018;1;2;0;0.242;0;0.142;0;0.667;0;0.391;0;;60
UPL4;A;10.07.2019;1;2;0;0.242;0;6.518;0;0.667;0;17.957;0;;108
KBPL15;A;13.03.2019;1;1;0;0.243;0;0.028;0;0.669;0;0.077;0;;100
UPL8;A;07.10.2018;1;3;0;0.243;0.038;7.282;0;0.669;0.105;20.061;0;;0
NPL12;D;20.12.2019;1;3;0;0.244;0;4.501;0;0.672;0;12.4;0;;85
KBPL6;C;14.06.2019;1;O;1;0.245;0;0;0;6.75;0;0;0;;90
KBPL11;D;13.03.2019;1;4;0;0.245;0;0;0.843;0.337;0;0;1.161;;100
NPL11;C;16.03.2019;1;1;0;0.245;0;0;0;0.675;0;0;0;;95
NPL3;A;16.03.2019;1;1;0;0.245;0;3.224;0;0.675;0;8.882;0;;95
UPL8;B;05.12.2018;1;3;0;0.245;0;0;0;0.675;0;0;0;;60
NPL2;C;16.03.2019;1;3;0;0.245;0;0;0;0.675;0;0;0;;95
UPL3;B;05.12.2018;1;4;0;0.246;0;0;0;0.339;0;0;0;;60
UPL5;C;22.03.2019;1;3;0;0.246;0;0;0;0.678;0;0;0;;107
NPL4;A;16.03.2019;1;2;0;0.248;0;0;0.586;0.683;0;0;1.614;;95
NPL6;D;20.12.2019;1;O;5;0.248;0;0.292;0;1.366;0;1.609;0;;85
NPL2;A;16.03.2019;1;2;0;0.248;0.043;0.863;0;0.683;0.118;2.378;0;;95
UPL4;C;10.07.2019;1;2;0;0.248;0;0.962;0;0.683;0;2.65;0;;108
UPL2;D;10.07.2019;1;3;0;0.248;0;0;0;0.683;0;0;0;;108
KBPL10;C;13.03.2019;1;1;0;0.249;0;0;0;0.686;0;0;0;;100
NPL11;A;20.12.2019;1;1;0;0.25;0;0.347;0;0.689;0;0.956;0;;85
KBPL6;D;13.03.2019;1;1;0;0.25;0.021;0.573;0;0.689;0.058;1.579;0;;100
NPL8;B;10.09.2018;1;1;0;0.25;0.086;0;0;0.689;0.237;0;0;;0
NPL1;D;20.12.2019;1;4;0;0.25;0;1.303;0;0.344;0;1.795;0;;85
NPL5;C;16.03.2019;1;1;0;0.25;0;0.162;0;0.689;0;0.446;0;;95
UPL10;B;22.03.2019;1;4;0;0.25;0;0;0;0.344;0;0;0;;107
KBPL12;A;07.09.2018;1;2;0;0.25;0.057;0.252;0;0.689;0.157;0.694;0;;0
UPL6;C;17.12.2019;1;3;0;0.25;0;0.21;0;0.689;0;0.579;0;;77
UPL5;A;10.07.2019;1;2;0;0.251;0;0.82;0;0.691;0;2.259;0;;108
KBPL4;B;07.09.2018;1;1;0;0.252;0.04;0;0;0.694;0.11;0;0;;0
NPL3;B;20.12.2019;1;1;0;0.252;0;1.582;0.171;0.694;0;4.358;0.471;;85
NPL1;D;24.06.2019;1;3;0;0.252;0;7.416;0;0.694;0;20.431;0;;98
UPL12;C;07.10.2018;1;2;0;0.252;0.013;0;0;0.694;0.036;0;0;;0
KBPL10;B;07.09.2018;1;1;0;0.253;0.018;0;0;0.697;0.05;0;0;;0
UPL9;B;10.07.2019;1;4;0;0.253;0;0.543;0;0.349;0;0.748;0;;108
KBPL6;A;14.06.2019;1;O;5;0.253;0;0.204;0;1.394;0;1.124;0;;90
KBPL10;C;18.09.2019;1;O;3;0.254;0;0.022;0;2.333;0;0.202;0;;94
NPL1;D;25.09.2019;1;2;0;0.254;0;0;0.488;0.7;0;0;1.344;;90
UPL8;C;22.03.2019;1;4;0;0.254;0;0;0;0.35;0;0;0;;107
UPL1;C;05.12.2018;1;4;0;0.254;0;3.552;0;0.35;0;4.893;0;;60
KBPL14;D;18.09.2019;1;3;0;0.255;0.013;0.062;0.045;0.703;0.036;0.171;0.124;;94
KBPL1;C;03.12.2018;1;1;0;0.255;0.088;0;0;0.703;0.242;0;0;;86
KBPL15;D;13.03.2019;1;1;0;0.255;0.028;0.323;0;0.703;0.077;0.89;0;;100
NPL1;C;11.12.2018;1;1;0;0.255;0.132;1.589;0.043;0.703;0.364;4.378;0.118;;90
UPL1;A;22.03.2019;1;2;0;0.255;0;0.687;0;0.703;0;1.893;0;;107
UPL7;B;22.03.2019;1;3;0;0.255;0.017;0;0;0.703;0.047;0;0;;107
UPL9;B;07.10.2018;1;4;0;0.256;0;4.237;0;0.353;0;5.836;0;;0
UPL6;B;10.07.2019;1;2;0;0.256;0;2.865;0;0.705;0;7.893;0;;108
UPL9;D;05.12.2018;1;4;0;0.257;0.008;0.652;0;0.354;0.011;0.898;0;;60
UPL5;B;05.12.2018;1;2;0;0.258;0.013;0.111;0;0.711;0.036;0.306;0;;60
UPL4;D;22.03.2019;1;4;0;0.258;0;0;0;0.355;0;0;0;;107
KBPL9;A;03.12.2018;1;1;0;0.259;0.031;0.212;0;0.714;0.085;0.584;0;;86
KBPL8;B;07.09.2018;1;2;0;0.259;0.007;0;0;0.714;0.019;0;0;;0
NPL2;B;10.09.2018;1;1;0;0.26;0.1;0.61;0;0.716;0.275;1.681;0;;0
NPL8;B;11.12.2018;1;1;0;0.26;0;0.54;0;0.716;0;1.488;0;;90
NPL6;B;10.09.2018;1;1;0;0.26;0;0.56;0.26;0.716;0;1.543;0.716;;0
NPL11;B;16.03.2019;1;1;0;0.26;0.024;0;0.068;0.716;0.066;0;0.187;;95
UPL10;D;29.09.2019;1;2;0;0.26;0;0.14;0;0.716;0;0.386;0;;80
UPL1;A;29.09.2019;1;2;0;0.26;0;0.28;0;0.716;0;0.771;0;;80
NPL7;A;16.03.2019;1;4;0;0.261;0;0.127;0;0.36;0;0.175;0;;95
NPL4;D;24.06.2019;1;4;0;0.261;0;1.29;0;0.36;0;1.777;0;;98
KBPL13;A;14.06.2019;1;O;3;0.262;0;0;0;2.406;0;0;0;;90
KBPL12;B;18.09.2019;1;1;0;0.262;0.008;;0;0.722;0.022;0;0;;94
NPL6;D;25.09.2019;1;2;0;0.262;0;0.105;0;0.722;0;0.289;0;;90
NPL11;D;24.06.2019;1;1;0;0.262;0;1.506;0;0.722;0;4.149;0;;98
NPL11;C;11.12.2018;1;1;0;0.262;0.054;0.131;0.173;0.722;0.149;0.361;0.477;;90
KBPL6;D;03.12.2018;1;O;4;0.262;0;0;0;1.804;0;0;0;;86
KBPL15;C;18.09.2019;1;1;0;0.263;0;0.173;0;0.725;0;0.477;0;;94
KBPL1;D;03.12.2018;1;O;4;0.263;0.033;0.143;0;1.811;0.227;0.985;0;;86
NPL9;A;20.12.2019;1;2;0;0.263;0;2.215;0;0.725;0;6.102;0;;85
NPL3;D;20.12.2019;1;2;0;0.263;0;0.958;0;0.725;0;2.639;0;;85
UPL2;D;05.12.2018;1;3;0;0.263;0.065;0.048;0;0.725;0.179;0.132;0;;60
UPL9;A;07.10.2018;1;4;0;0.263;0;0;0;0.362;0;0;0;;0
UPL1;B;05.12.2018;1;4;0;0.265;0;0.179;0;0.365;0;0.247;0;;60
UPL1;A;07.10.2018;1;2;0;0.265;0;0.13;0;0.73;0;0.358;0;;0
NPL6;A;11.12.2018;1;1;0;0.266;0.053;1.208;0;0.733;0.146;3.328;0;;90
NPL8;A;10.09.2018;1;3;0;0.266;0.01;0.885;0;0.733;0.028;2.438;0;;0
UPL6;D;05.12.2018;1;1;0;0.266;0;12.89;0;0.733;0;35.511;0;;60
NPL4;C;16.03.2019;1;1;0;0.267;0.14;2.304;0.033;0.736;0.386;6.347;0.091;;95
NPL1;B;20.12.2019;1;1;0;0.267;0;0.195;0;0.736;0;0.537;0;;85
NPL5;B;11.12.2018;1;1;0;0.267;0;0.152;0;0.736;0;0.419;0;;90
NPL7;C;10.09.2018;1;2;0;0.267;0.03;0;0;0.736;0.083;0;0;;0
UPL7;A;05.12.2018;1;1;0;0.267;0;1.374;0;0.736;0;3.785;0;;60
NPL3;B;16.03.2019;1;1;0;0.267;0;3.306;0;0.736;0;9.108;0;;95
KBPL14;C;14.06.2019;1;2;0;0.268;0.015;0.91;0;0.738;0.041;2.507;0;;90
NPL2;C;10.09.2018;1;1;0;0.268;0.116;0.385;0;0.738;0.32;1.061;0;;0
NPL8;B;24.06.2019;1;4;0;0.268;0;0.338;0;0.369;0;0.466;0;;98
UPL9;B;22.03.2019;1;3;0;0.268;0;1.072;0;0.738;0;2.953;0;;107
UPL10;B;05.12.2018;1;3;0;0.269;0;0;0;0.741;0;0;0;;60
UPL9;A;10.07.2019;1;1;0;0.269;0.12;0.032;0;0.741;0.331;0.088;0;;108
UPL9;A;05.12.2018;1;2;0;0.269;0;0;0;0.741;0;0;0;;60
KBPL12;B;07.09.2018;1;3;0;0.27;0;0.47;0;0.744;0;1.295;0;;0
NPL2;B;11.12.2018;1;1;0;0.27;0.09;0.66;0;0.744;0.248;1.818;0;;90
NPL11;D;20.12.2019;1;2;0;0.27;0;0.341;0;0.744;0;0.939;0;;85
UPL4;D;17.12.2019;1;3;0;0.27;0.02;0.26;0;0.744;0.055;0.716;0;;77
KBPL10;B;14.06.2019;1;O;3;0.27;0;0;0;2.479;0;0;0;;90
UPL11;C;29.09.2019;1;2;0;0.27;0;13.73;0;0.744;0;37.825;0;;80
UPL3;A;22.03.2019;1;3;0;0.27;0.02;0;0;0.744;0.055;0;0;;107
UPL1;B;29.09.2019;1;2;0;0.27;0;0.76;0.21;0.744;0;2.094;0.579;;80
UPL4;C;22.03.2019;1;3;0;0.27;0;12.222;0;0.744;0;33.671;0;;107
NPL2;D;20.12.2019;1;3;0;0.271;0;2.29;0;0.747;0;6.309;0;;85
NPL11;B;24.06.2019;1;2;0;0.271;0;0.535;0;0.747;0;1.474;0;;98
NPL6;C;25.09.2019;1;4;0;0.271;0;0.145;0;0.373;0;0.2;0;;90
KBPL3;A;07.09.2018;1;O;2;0.272;0.06;0.317;0;3.747;0.826;4.367;0;;0
UPL7;C;07.10.2018;1;O;3;0.272;0;0.083;0.066;2.498;0;0.762;0.606;;0
