plotID;subplotID;treeID;genus;species;family;DBH18;stemH;totalH;DBH20;meanWD;predH18;predH20;agb18;agb20;agc18;agc20;forest;f_date;s_date;tree_status;comments
KBPL14;2;4115;Maesa;Lanceolata;Maesaceae;11.1500;-9999;7.0000;11.7500;0.6760;8.5514;8.2766;0.0413;0.0443;0.0207;0.0222;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;2;4119;Macaranga;Neomildbraedia;Euphorbiaceae;14.3300;-9999;8.4000;16.5300;0.3818;10.2245;10.6378;0.0460;0.0631;0.0230;0.0316;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;2;4103;Dombeya;Goetzenii;Malvaceae;14.9700;-9999;8.7000;15.6100;0.5000;10.5313;10.2205;0.0670;0.0706;0.0335;0.0353;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;2;4122;Albizia;Adianthifolia;Fabaceae;15.2900;-9999;6.0000;16.5000;0.5075;10.6813;10.6244;0.0718;0.0829;0.0359;0.0415;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;2;4110;Neoboutonia;Macrocalyx;Euphorbiaceae;18.7900;-9999;9.4000;19.4300;0.3300;12.1911;11.8558;0.0803;0.0834;0.0402;0.0417;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;2;4104;Dombeya;Goetzenii;Malvaceae;18.1500;-9999;9.4000;18.4700;0.5000;11.9317;11.4680;0.1103;0.1098;0.0551;0.0549;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;2;4116;Alangium;Chinense;Alangiaceae;23.2500;-9999;12.3000;24.9400;0.4017;13.8260;13.8329;0.1667;0.1913;0.0834;0.0956;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;2;4109;Alangium;Chinense;Alangiaceae;24.8400;-9999;13.0000;25.1600;0.4017;14.3452;13.9041;0.1967;0.1956;0.0983;0.0978;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;2;4102;Dombeya;Goetzenii;Malvaceae;28.9800;-9999;11.1000;30.1000;0.5000;15.5680;15.3735;0.3563;0.3790;0.1782;0.1895;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;2;4117;Alangium;Chinense;Alangiaceae;47.4500;-9999;19.8000;48.7000;0.4017;19.4608;19.3257;0.9368;0.9789;0.4684;0.4895;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;2;4111;Millettia;Dura;Fabaceae;93.3100;-9999;19.6000;96.5000;0.6967;24.0267;24.1478;7.3737;7.9125;3.6868;3.9563;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;3;4134;Polyscias;Fulva;Araliaceae;10.8300;-9999;8.4000;11.7500;0.2370;8.3676;8.2766;0.0137;0.0159;0.0069;0.0080;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;3;4124;Neoboutonia;Macrocalyx;Euphorbiaceae;11.7800;-9999;5.0000;12.1000;0.3300;8.9043;8.4672;0.0238;0.0238;0.0119;0.0119;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;3;4137;Neoboutonia;Macrocalyx;Euphorbiaceae;14.3300;-9999;8.0000;15.1000;0.3300;10.2245;9.9821;0.0399;0.0431;0.0199;0.0216;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;3;4140;Albizia;Adianthifolia;Fabaceae;12.4200;-9999;6.0000;12.6800;0.5075;9.2514;8.7762;0.0416;0.0412;0.0208;0.0206;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;3;4129;Neoboutonia;Macrocalyx;Euphorbiaceae;14.6500;-9999;8.0000;15.8000;0.3300;10.3790;10.3080;0.0422;0.0486;0.0211;0.0243;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;3;4130;Allophylus;Kivuensis;Sapindaceae;13.0600;-9999;5.4000;14.2700;0.5178;9.5875;9.5829;0.0485;0.0576;0.0242;0.0288;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;3;4125;Albizia;Adianthifolia;Fabaceae;14.3300;-9999;17.1000;16.9000;0.5075;10.2245;10.8012;0.0607;0.0883;0.0303;0.0442;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;3;4131;Allophylus;Kivuensis;Sapindaceae;14.3300;-9999;6.3000;14.9400;0.5178;10.2245;9.9063;0.0619;0.0651;0.0309;0.0325;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;3;4127;Alangium;Chinense;Alangiaceae;15.9200;-9999;10.5000;17.4200;0.4017;10.9704;11.0267;0.0635;0.0761;0.0318;0.0380;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;3;4136;Trichilia;Volkensii;Meliaceae;14.0100;-9999;16.0000;15.7000;0.6441;10.0676;10.2620;0.0722;0.0918;0.0361;0.0459;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;3;4123;Alangium;Chinense;Alangiaceae;17.2000;-9999;9.0000;17.5200;0.4017;11.5334;11.0695;0.0776;0.0772;0.0388;0.0386;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;3;4128;Neoboutonia;Macrocalyx;Euphorbiaceae;22.9300;-9999;13.0000;23.8500;0.3300;13.7178;13.4721;0.1329;0.1410;0.0665;0.0705;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;3;4126;Dombeya;Goetzenii;Malvaceae;23.5700;-9999;8.9000;24.2000;0.5000;13.9330;13.5895;0.2136;0.2195;0.1068;0.1097;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;3;4135;Allophylus;Kivuensis;Sapindaceae;25.8000;-9999;6.2000;27.0700;0.5178;14.6446;14.5006;0.2768;0.3011;0.1384;0.1506;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;3;4133;Dombeya;Goetzenii;Malvaceae;27.3900;-9999;16.0000;28.3400;0.5000;15.1188;14.8768;0.3102;0.3263;0.1551;0.1632;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;3;4138;Dombeya;Goetzenii;Malvaceae;28.3400;-9999;12.0000;29.1700;0.5000;15.3901;15.1145;0.3373;0.3506;0.1687;0.1753;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;3;4141;Alangium;Chinense;Alangiaceae;42.9900;-9999;13.0000;44.2700;0.4017;18.6980;18.5564;0.7431;0.7811;0.3715;0.3905;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;3;4132;Dombeya;Goetzenii;Malvaceae;40.4500;-9999;17.0000;40.4500;0.5000;18.2210;17.8183;0.7966;0.7794;0.3983;0.3897;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;3;4139;Alangium;Chinense;Alangiaceae;48.0900;-9999;19.0000;49.3600;0.4017;19.5632;19.4331;0.9666;1.0104;0.4833;0.5052;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;4;4144;Neoboutonia;Macrocalyx;Euphorbiaceae;10.1900;-9999;6.2000;10.3500;0.3300;7.9907;7.4821;0.0161;0.0156;0.0081;0.0078;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;4;4151;Neoboutonia;Macrocalyx;Euphorbiaceae;10.1900;-9999;6.5000;10.5100;0.3300;7.9907;7.5756;0.0161;0.0162;0.0081;0.0081;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;4;4157;Neoboutonia;Macrocalyx;Euphorbiaceae;10.1900;-9999;5.0000;10.8300;0.3300;7.9907;7.7605;0.0161;0.0176;0.0081;0.0088;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;4;4160;Polyscias;Fulva;Araliaceae;11.7800;-9999;9.0000;11.7800;0.2370;8.9043;8.2931;0.0172;0.0160;0.0086;0.0080;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;4;4158;Neoboutonia;Macrocalyx;Euphorbiaceae;11.4600;-9999;5.6000;12.0400;0.3300;8.7265;8.4347;0.0221;0.0235;0.0110;0.0118;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;4;4163;Unknown;Unknown;Araliaceae;10.8300;-9999;5.0000;11.5600;0.4436;8.3676;8.1719;0.0253;0.0281;0.0127;0.0141;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;4;4161;Alangium;Chinense;Alangiaceae;13.0600;-9999;13.0000;14.0100;0.4017;9.5875;9.4549;0.0378;0.0428;0.0189;0.0214;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;4;4162;Unknown;Unknown;Araliaceae;13.0600;-9999;6.0000;13.0600;0.4436;9.5875;8.9742;0.0417;0.0391;0.0208;0.0195;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;4;4154;Allophylus;Kivuensis;Sapindaceae;12.4200;-9999;6.5000;14.1400;0.5178;9.2514;9.5191;0.0424;0.0562;0.0212;0.0281;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;4;4142;Albizia;Adianthifolia;Fabaceae;12.7400;-9999;5.8000;14.1700;0.5075;9.4208;9.5338;0.0445;0.0554;0.0223;0.0277;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;4;4153;Millettia;Dura;Fabaceae;12.1000;-9999;7.0000;13.6300;0.6967;9.0792;9.2651;0.0529;0.0681;0.0265;0.0340;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;4;4149;Dombeya;Goetzenii;Malvaceae;17.8300;-9999;17.0000;18.7300;0.5000;11.7993;11.5745;0.1053;0.1138;0.0527;0.0569;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;4;4143;Neoboutonia;Macrocalyx;Euphorbiaceae;21.9700;-9999;12.9000;23.6300;0.3300;13.3854;13.3976;0.1194;0.1377;0.0597;0.0689;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;4;4156;Albizia;Adianthifolia;Fabaceae;23.8900;-9999;14.0000;25.0600;0.5075;14.0386;13.8718;0.2242;0.2433;0.1121;0.1216;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;4;4159;Neoboutonia;Macrocalyx;Euphorbiaceae;29.9400;-9999;8.0000;29.9400;0.3300;15.8280;15.3295;0.2573;0.2493;0.1286;0.1247;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;4;4145;Dombeya;Goetzenii;Malvaceae;30.2500;-9999;8.3000;30.7600;0.5000;15.9102;15.5528;0.3958;0.3999;0.1979;0.2000;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;4;4165;Trichilia;Volkensii;Meliaceae;27.7100;-9999;13.0000;28.7600;0.6441;15.2112;14.9979;0.4087;0.4334;0.2043;0.2167;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;4;4147;Dombeya;Goetzenii;Malvaceae;31.5300;-9999;21.0000;32.7700;0.5000;16.2411;16.0770;0.4378;0.4674;0.2189;0.2337;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;4;4155;Trichilia;Volkensii;Meliaceae;29.9400;-9999;19.6000;31.2100;0.6441;15.8280;15.6730;0.4941;0.5307;0.2471;0.2654;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;4;4146;Dombeya;Goetzenii;Malvaceae;35.6700;-9999;14.0000;38.2800;0.5000;17.2253;17.3640;0.5899;0.6824;0.2950;0.3412;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;4;4150;Dombeya;Goetzenii;Malvaceae;39.8100;-9999;18.0000;42.0400;0.5000;18.0954;18.1347;0.7670;0.8549;0.3835;0.4274;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;4;4164;Sapium;Ellipticum;Euphorbiaceae;48.4100;-9999;16.0000;49.3600;0.5510;19.6137;19.4331;1.3363;1.3755;0.6682;0.6878;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;4;4148;Dombeya;Goetzenii;Malvaceae;54.7800;-9999;23.0000;57.0100;0.5000;20.5405;20.5613;1.6185;1.7513;0.8092;0.8757;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;4;4152;Alangium;Chinense;Alangiaceae;64.3300;-9999;28.0000;66.5300;0.4017;21.6912;21.7143;1.8865;2.0166;0.9433;1.0083;Kahuzi;07.08.2019;15.05.2020;1;
KBPL14;4;4080;Alangium;Chinense;Alangiaceae;64.6500;-9999;19.2000;66.8800;0.4017;21.7255;21.7522;1.9078;2.0408;0.9539;1.0204;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;1;4172;Lindackeria;Kivuensis;Flacourtiaceae;9.5500;-9999;4.2000;10.5100;0.5600;7.6004;7.5756;0.0226;0.0272;0.0113;0.0136;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;1;4182;Myrianthus;Holstii;Moraceae;10.8300;-9999;4.5000;11.5900;0.4690;8.3676;8.1885;0.0267;0.0299;0.0134;0.0149;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;1;4184;Neoboutonia;Macrocalyx;Euphorbiaceae;13.3800;-9999;11.3000;13.6900;0.3300;9.7517;9.2952;0.0333;0.0332;0.0166;0.0166;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;1;4167;Neoboutonia;Macrocalyx;Euphorbiaceae;13.3800;-9999;6.2000;14.0800;0.3300;9.7517;9.4895;0.0333;0.0358;0.0166;0.0179;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;1;4166;Allophylus;Kivuensis;Sapindaceae;13.0600;-9999;4.0000;14.3300;0.5178;9.5875;9.6123;0.0485;0.0582;0.0242;0.0291;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;1;4177;Millettia;Dura;Fabaceae;11.7800;-9999;7.9000;12.4200;0.6967;8.9043;8.6387;0.0493;0.0530;0.0246;0.0265;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;1;4176;Neoboutonia;Macrocalyx;Euphorbiaceae;17.2000;-9999;7.1000;17.8300;0.3300;11.5334;11.2012;0.0640;0.0667;0.0320;0.0334;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;1;4173;Neoboutonia;Macrocalyx;Euphorbiaceae;19.1100;-9999;12.8000;21.0800;0.3300;12.3183;12.4901;0.0838;0.1029;0.0419;0.0515;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;1;4178;Neoboutonia;Macrocalyx;Euphorbiaceae;19.7500;-9999;8.3000;19.7500;0.3300;12.5677;11.9819;0.0912;0.0870;0.0456;0.0435;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;1;4170;Neoboutonia;Macrocalyx;Euphorbiaceae;21.9700;-9999;23.1000;22.2300;0.3300;13.3854;12.9097;0.1194;0.1179;0.0597;0.0590;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;1;4174;Neoboutonia;Macrocalyx;Euphorbiaceae;25.8000;-9999;14.3000;26.1100;0.3300;14.6446;14.2056;0.1783;0.1772;0.0892;0.0886;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;1;4169;Maesa;Lanceolata;Maesaceae;20.3800;-9999;15.7000;21.0200;0.6760;12.8070;12.4677;0.1988;0.2057;0.0994;0.1029;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;1;4181;Neoboutonia;Macrocalyx;Euphorbiaceae;28.0300;-9999;19.8000;28.9800;0.3300;15.3025;15.0607;0.2189;0.2300;0.1094;0.1150;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;1;4183;Neoboutonia;Macrocalyx;Euphorbiaceae;28.9800;-9999;12.8000;29.9400;0.3300;15.5680;15.3295;0.2375;0.2493;0.1188;0.1247;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;1;4175;Neoboutonia;Macrocalyx;Euphorbiaceae;35.6700;-9999;23.6000;37.2000;0.3300;17.2253;17.1275;0.3933;0.4245;0.1966;0.2122;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;1;4186;Lindackeria;Kivuensis;Flacourtiaceae;29.6200;-9999;14.5000;30.2500;0.5600;15.7422;15.4146;0.4199;0.4286;0.2099;0.2143;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;1;4168;Alangium;Chinense;Alangiaceae;34.3900;-9999;22.9000;35.1900;0.4017;16.9342;16.6675;0.4363;0.4493;0.2182;0.2247;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;1;4179;Dombeya;Goetzenii;Malvaceae;33.1200;-9999;17.5000;34.3900;0.5000;16.6340;16.4769;0.4933;0.5260;0.2467;0.2630;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;1;4180;Dombeya;Goetzenii;Malvaceae;35.6700;-9999;19.4000;36.6200;0.5000;17.2253;16.9974;0.5899;0.6130;0.2950;0.3065;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;1;4185;Ficalhoa;Laurifolia;Theaceae;35.6700;-9999;24.6000;38.8500;0.5700;17.2253;17.4860;0.6704;0.8037;0.3352;0.4019;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;1;4171;Syzygium;Guineense;Myrtaceae;35.6700;-9999;19.0000;36.6200;0.6097;17.2253;16.9974;0.7160;0.7439;0.3580;0.3720;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;2;4191;Albizia;Adianthifolia;Fabaceae;10.1900;-9999;13.1000;10.5100;0.5075;7.9907;7.5756;0.0245;0.0247;0.0123;0.0124;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;2;4201;Myrianthus;Holstii;Moraceae;10.8300;-9999;5.8000;10.8300;0.4690;8.3676;7.7605;0.0267;0.0248;0.0134;0.0124;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;2;4188;Lindackeria;Kivuensis;Flacourtiaceae;11.1500;-9999;9.7000;14.0100;0.5600;8.5514;9.4549;0.0344;0.0592;0.0172;0.0296;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;2;4194;Millettia;Dura;Fabaceae;10.8300;-9999;7.0000;11.4000;0.6967;8.3676;8.0829;0.0393;0.0420;0.0197;0.0210;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;2;4193;Macaranga;Neomildbraedia;Euphorbiaceae;16.2400;-9999;18.6000;16.4000;0.3818;11.1141;10.5798;0.0636;0.0618;0.0318;0.0309;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;2;4205;Alangium;Chinense;Alangiaceae;16.2400;-9999;13.0000;18.8500;0.4017;11.1141;11.6232;0.0669;0.0935;0.0334;0.0467;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;2;4189;Lindackeria;Kivuensis;Flacourtiaceae;14.6500;-9999;11.3000;14.6500;0.5600;10.3790;9.7675;0.0708;0.0667;0.0354;0.0333;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;2;4203;Ficalhoa;Laurifolia;Theaceae;21.0200;-9999;13.5000;21.8500;0.5700;13.0441;12.7730;0.1820;0.1924;0.0910;0.0962;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;2;4192;Trichilia;Volkensii;Meliaceae;20.3800;-9999;8.6000;20.5400;0.6441;12.8070;12.2868;0.1897;0.1849;0.0948;0.0925;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;2;4204;Alangium;Chinense;Alangiaceae;24.5200;-9999;12.4000;24.5200;0.4017;14.2431;13.6955;0.1904;0.1833;0.0952;0.0916;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;2;4199;Alangium;Chinense;Alangiaceae;28.0300;-9999;12.4000;28.0300;0.4017;15.3025;14.7864;0.2652;0.2564;0.1326;0.1282;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;2;4195;Millettia;Dura;Fabaceae;22.9300;-9999;9.1000;23.2500;0.6967;13.7178;13.2676;0.2756;0.2741;0.1378;0.1371;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;2;4198;Dombeya;Goetzenii;Malvaceae;26.4300;-9999;15.6000;28.9500;0.5000;14.8356;15.0521;0.2840;0.3441;0.1420;0.1720;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;2;4190;Neoboutonia;Macrocalyx;Euphorbiaceae;32.1700;-9999;15.1000;32.1700;0.3300;16.4016;15.9238;0.3064;0.2977;0.1532;0.1489;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;2;4197;Dombeya;Goetzenii;Malvaceae;28.9800;-9999;16.2000;30.5700;0.5000;15.5680;15.5016;0.3563;0.3938;0.1782;0.1969;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;2;4196;Millettia;Dura;Fabaceae;27.0700;-9999;11.0000;27.7100;0.6967;15.0254;14.6921;0.4165;0.4265;0.2083;0.2133;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;2;4187;Alangium;Chinense;Alangiaceae;36.9400;-9999;14.2000;37.6400;0.4017;17.5034;17.2247;0.5182;0.5291;0.2591;0.2646;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;2;4206;Ficalhoa;Laurifolia;Theaceae;32.4800;-9999;16.7000;34.0400;0.5700;16.4782;16.3921;0.5347;0.5830;0.2674;0.2915;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;2;4202;Millettia;Dura;Fabaceae;31.2100;-9999;8.2000;33.1200;0.6967;16.1597;16.1650;0.5904;0.6632;0.2952;0.3316;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;2;4200;Alangium;Chinense;Alangiaceae;60.5100;-9999;24.3000;62.1000;0.4017;21.2610;21.2081;1.6416;1.7227;0.8208;0.8613;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;3;4225;Neoboutonia;Macrocalyx;Euphorbiaceae;9.5500;-9999;5.8000;10.6700;0.3300;7.6004;7.6684;0.0135;0.0169;0.0068;0.0085;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;3;4223;Polyscias;Fulva;Araliaceae;11.4600;-9999;8.6000;12.2600;0.2370;8.7265;8.5532;0.0160;0.0179;0.0080;0.0089;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;3;4219;Neoboutonia;Macrocalyx;Euphorbiaceae;10.1900;-9999;6.3000;10.8000;0.3300;7.9907;7.7433;0.0161;0.0175;0.0081;0.0087;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;3;4222;Neoboutonia;Macrocalyx;Euphorbiaceae;10.5100;-9999;7.3000;10.6700;0.3300;8.1808;7.6684;0.0175;0.0169;0.0088;0.0085;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;3;4218;Macaranga;Neomildbraedia;Euphorbiaceae;10.1900;-9999;9.0000;12.2000;0.3818;7.9907;8.5210;0.0186;0.0281;0.0093;0.0140;Kahuzi;07.08.2019;15.05.2020;1;hostofSericostachysscandes
KBPL15;3;4211;Strombosia;Scheffleri;Olacaceae;9.8700;-9999;6.4000;9.8700;0.5840;7.7973;7.1971;0.0258;0.0239;0.0129;0.0119;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;3;4217;Neoboutonia;Macrocalyx;Euphorbiaceae;12.4200;-9999;7.0000;13.2200;0.3300;9.2514;9.0566;0.0273;0.0303;0.0137;0.0151;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;3;4212;Macaranga;Neomildbraedia;Euphorbiaceae;11.7800;-9999;7.2000;12.1000;0.3818;8.9043;8.4672;0.0274;0.0275;0.0137;0.0137;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;3;4227;Alangium;Chinense;Alangiaceae;15.2900;-9999;13.8000;16.9000;0.4017;10.6813;10.8012;0.0572;0.0703;0.0286;0.0351;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;3;4226;Alangium;Chinense;Alangiaceae;16.2400;-9999;13.0000;18.3000;0.4017;11.1141;11.3978;0.0669;0.0865;0.0334;0.0433;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;3;4220;Macaranga;Neomildbraedia;Euphorbiaceae;17.5200;-9999;10.2000;19.4300;0.3818;11.6694;11.8558;0.0774;0.0962;0.0387;0.0481;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;3;4213;Alangium;Chinense;Alangiaceae;19.1100;-9999;9.6000;19.7500;0.4017;12.3183;11.9819;0.1016;0.1054;0.0508;0.0527;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;3;4224;Neoboutonia;Macrocalyx;Euphorbiaceae;22.6100;-9999;13.9000;23.7300;0.3300;13.6084;13.4315;0.1283;0.1392;0.0642;0.0696;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;3;4216;Neoboutonia;Macrocalyx;Euphorbiaceae;23.2500;-9999;9.4000;24.1400;0.3300;13.8260;13.5694;0.1376;0.1454;0.0688;0.0727;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;3;4207;Alangium;Chinense;Alangiaceae;21.6600;-9999;9.1000;22.2900;0.4017;13.2754;12.9311;0.1395;0.1438;0.0698;0.0719;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;3;4209;Xymalos;Monospora;Monimiaceae;20.7000;-9999;7.5000;21.4300;0.4523;12.9263;12.6197;0.1397;0.1460;0.0699;0.0730;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;3;4214;Alangium;Chinense;Alangiaceae;24.8400;-9999;7.3000;26.3100;0.4017;14.3452;14.2678;0.1967;0.2189;0.0983;0.1094;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;3;4228;Alangium;Chinense;Alangiaceae;28.3400;-9999;15.2000;28.6900;0.4017;15.3901;14.9778;0.2724;0.2717;0.1362;0.1359;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;3;4215;Alangium;Chinense;Alangiaceae;29.3000;-9999;16.9000;30.0000;0.4017;15.6556;15.3460;0.2956;0.3036;0.1478;0.1518;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;3;4208;Millettia;Dura;Fabaceae;25.8000;-9999;11.6000;28.1500;0.6967;14.6446;14.8215;0.3698;0.4436;0.1849;0.2218;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;3;4221;Ficalhoa;Laurifolia;Theaceae;49.0400;-9999;22.8000;50.6400;0.5700;19.7121;19.6366;1.4235;1.5099;0.7118;0.7550;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;3;4210;Myrianthus;Holstii;Moraceae;70.0600;-9999;19.8000;72.6100;0.4690;22.2717;22.3348;2.6598;2.8599;1.3299;1.4300;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;4;4236;Neoboutonia;Macrocalyx;Euphorbiaceae;9.5500;-9999;6.1000;10.5100;0.3300;7.6004;7.5756;0.0135;0.0162;0.0068;0.0081;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;4;4233;Neoboutonia;Macrocalyx;Euphorbiaceae;10.5100;-9999;8.3000;11.7800;0.3300;8.1808;8.2931;0.0175;0.0222;0.0088;0.0111;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;4;4235;Macaranga;Neomildbraedia;Euphorbiaceae;10.5100;-9999;7.2000;10.8000;0.3818;8.1808;7.7433;0.0202;0.0202;0.0101;0.0101;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;4;4237;Albizia;Adianthifolia;Fabaceae;9.8700;-9999;6.5000;9.8700;0.5075;7.7973;7.1971;0.0225;0.0208;0.0112;0.0104;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;4;4231;Macaranga;Spinosa;Euphorbiaceae;11.4600;-9999;8.1000;11.4600;0.3818;8.7265;8.1164;0.0254;0.0237;0.0127;0.0119;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;4;4245;Polyscias;Fulva;Araliaceae;14.3300;-9999;13.0000;16.5000;0.2370;10.2245;10.6244;0.0289;0.0394;0.0144;0.0197;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;4;4248;Strombosia;Scheffleri;Olacaceae;10.8300;-9999;8.0000;10.8300;0.5840;8.3676;7.7605;0.0331;0.0308;0.0166;0.0154;Kahuzi;07.08.2019;15.05.2020;1;
KBPL15;4;4234;Neoboutonia;Macrocalyx;Euphorbiaceae;14.0100;-9999;7.8000;15.6100;0.3300;10.0676;10.2205;0.0376;0.0471;0.0188;0.0235;Kahuzi;07.08.2019;15.05.2020;1;
